vdd	water_volt	water_adc	waterTemp	water_R	DirectADC	DirectVolt	
3.52	0.00	480	0.00	0.00	0	0.00	
3.52	0.00	480	0.00	0.00	0	0.00	
3.52	0.00	480	0.00	0.00	0	0.00	
3.52	0.00	480	0.00	0.00	0	0.00	
3.52	0.00	480	0.00	0.00	0	0.00	
3.52	0.00	480	0.00	0.00	0	0.00	
3.52	0.00	480	0.00	0.00	0	0.00	
3.52	0.00	481	0.00	0.00	0	0.00	
3.52	0.00	481	0.00	0.00	0	0.00	
3.52	0.00	481	0.00	0.00	0	0.00	
3.52	0.00	481	0.00	0.00	0	0.00	
3.52	0.00	481	0.00	0.00	0	0.00	
3.54	0.00	487	0.00	0.00	0	0.00	
3.54	0.00	487	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	489	0.00	0.00	0	0.00	
3.55	0.00	490	0.00	0.00	0	0.00	
3.55	0.00	490	0.00	0.00	0	0.00	
3.55	0.00	492	0.00	0.00	0	0.00	
3.57	0.00	492	0.00	0.00	0	0.00	
3.57	0.00	492	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	493	0.00	0.00	0	0.00	
3.57	0.00	494	0.00	0.00	0	0.00	
3.57	0.00	494	0.00	0.00	0	0.00	
3.57	0.00	494	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	497	0.00	0.00	0	0.00	
3.58	0.00	498	0.00	0.00	0	0.00	
3.58	0.00	498	0.00	0.00	0	0.00	
3.59	0.00	498	0.00	0.00	0	0.00	
3.59	0.00	498	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.60	0.00	502	0.00	0.00	0	0.00	
3.61	0.00	503	0.00	0.00	0	0.00	
3.61	0.00	503	0.00	0.00	0	0.00	
3.61	0.00	504	0.00	0.00	0	0.00	
3.61	0.00	504	0.00	0.00	0	0.00	
3.62	0.00	506	0.00	0.00	0	0.00	
3.62	0.00	506	0.00	0.00	0	0.00	
3.62	0.00	506	0.00	0.00	0	0.00	
3.62	0.00	507	0.00	0.00	0	0.00	
3.62	0.00	507	0.00	0.00	0	0.00	
3.62	0.00	507	0.00	0.00	0	0.00	
3.62	0.00	507	0.00	0.00	0	0.00	
3.62	0.00	507	0.00	0.00	0	0.00	
3.62	0.00	507	0.00	0.00	0	0.00	
3.62	0.00	507	0.00	0.00	0	0.00	
3.62	0.00	507	0.00	0.00	0	0.00	
3.63	0.00	508	0.00	0.00	0	0.00	
3.63	0.00	508	0.00	0.00	0	0.00	
3.63	0.00	509	0.00	0.00	0	0.00	
3.63	0.00	509	0.00	0.00	0	0.00	
3.63	0.00	510	0.00	0.00	0	0.00	
3.63	0.00	510	0.00	0.00	0	0.00	
3.63	0.00	510	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.66	0.00	516	0.00	0.00	0	0.00	
3.67	0.00	518	0.00	0.00	0	0.00	
3.67	0.00	518	0.00	0.00	0	0.00	
3.67	0.00	519	0.00	0.00	0	0.00	
3.67	0.00	519	0.00	0.00	0	0.00	
3.67	0.00	519	0.00	0.00	0	0.00	
3.68	0.00	520	0.00	0.00	0	0.00	
3.68	0.00	520	0.00	0.00	0	0.00	
3.68	0.00	520	0.00	0.00	0	0.00	
3.68	0.00	520	0.00	0.00	0	0.00	
3.68	0.00	520	0.00	0.00	0	0.00	
3.68	0.00	520	0.00	0.00	0	0.00	
3.68	0.00	520	0.00	0.00	0	0.00	
3.68	0.00	520	0.00	0.00	0	0.00	
3.69	0.00	522	0.00	0.00	0	0.00	
3.69	0.00	522	0.00	0.00	0	0.00	
3.69	0.00	522	0.00	0.00	0	0.00	
3.69	0.00	524	0.00	0.00	0	0.00	
3.69	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	525	0.00	0.00	0	0.00	
3.70	0.00	526	0.00	0.00	0	0.00	
3.70	0.00	526	0.00	0.00	0	0.00	
3.70	0.00	526	0.00	0.00	0	0.00	
3.72	0.00	529	0.00	0.00	0	0.00	
3.72	0.00	530	0.00	0.00	0	0.00	
3.72	0.00	530	0.00	0.00	0	0.00	
3.72	0.00	530	0.00	0.00	0	0.00	
3.72	0.00	531	0.00	0.00	0	0.00	
3.72	0.00	530	0.00	0.00	0	0.00	
3.72	0.00	530	0.00	0.00	0	0.00	
3.72	0.00	531	0.00	0.00	0	0.00	
3.72	0.00	531	0.00	0.00	0	0.00	
3.72	0.00	530	0.00	0.00	0	0.00	
3.72	0.00	531	0.00	0.00	0	0.00	
3.72	0.00	531	0.00	0.00	0	0.00	
3.72	0.00	531	0.00	0.00	0	0.00	
3.72	0.00	531	0.00	0.00	0	0.00	
3.72	0.00	531	0.00	0.00	0	0.00	
3.73	0.00	533	0.00	0.00	0	0.00	
3.73	0.00	533	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	535	0.00	0.00	0	0.00	
3.74	0.00	536	0.00	0.00	0	0.00	
3.74	0.00	536	0.00	0.00	0	0.00	
3.76	0.00	539	0.00	0.00	0	0.00	
3.76	0.00	539	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.77	0.00	542	0.00	0.00	0	0.00	
3.77	0.00	541	0.00	0.00	0	0.00	
3.78	0.00	545	0.00	0.00	0	0.00	
3.78	0.00	545	0.00	0.00	0	0.00	
3.79	0.00	546	0.00	0.00	0	0.00	
3.79	0.00	547	0.00	0.00	0	0.00	
3.79	0.00	548	0.00	0.00	0	0.00	
3.79	0.00	548	0.00	0.00	0	0.00	
3.79	0.00	548	0.00	0.00	0	0.00	
3.80	0.00	548	0.00	0.00	0	0.00	
3.79	0.00	548	0.00	0.00	0	0.00	
3.79	0.00	548	0.00	0.00	0	0.00	
3.80	0.00	548	0.00	0.00	0	0.00	
3.79	0.00	548	0.00	0.00	0	0.00	
3.80	0.00	548	0.00	0.00	0	0.00	
3.80	0.00	548	0.00	0.00	0	0.00	
3.80	0.00	548	0.00	0.00	0	0.00	
3.84	0.00	558	0.00	0.00	0	0.00	
3.84	0.00	558	0.00	0.00	0	0.00	
3.84	0.00	558	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.84	0.00	559	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	562	0.00	0.00	0	0.00	
3.86	0.00	563	0.00	0.00	0	0.00	
3.86	0.00	563	0.00	0.00	0	0.00	
3.89	0.00	569	0.00	0.00	0	0.00	
3.88	0.00	569	0.00	0.00	0	0.00	
3.88	0.00	569	0.00	0.00	0	0.00	
3.88	0.00	569	0.00	0.00	0	0.00	
3.89	0.00	569	0.00	0.00	0	0.00	
3.89	0.00	569	0.00	0.00	0	0.00	
3.89	0.00	569	0.00	0.00	0	0.00	
3.89	0.00	569	0.00	0.00	0	0.00	
3.89	0.00	569	0.00	0.00	0	0.00	
3.92	0.00	577	0.00	0.00	0	0.00	
3.92	0.00	576	0.00	0.00	0	0.00	
3.93	0.00	577	0.00	0.00	0	0.00	
3.93	0.00	577	0.00	0.00	0	0.00	
3.93	0.00	577	0.00	0.00	0	0.00	
3.93	0.00	577	0.00	0.00	0	0.00	
3.93	0.00	577	0.00	0.00	0	0.00	
3.93	0.00	578	0.00	0.00	0	0.00	
3.93	0.00	580	0.00	0.00	0	0.00	
3.93	0.00	580	0.00	0.00	0	0.00	
3.93	0.00	580	0.00	0.00	0	0.00	
3.93	0.00	580	0.00	0.00	0	0.00	
3.93	0.00	579	0.00	0.00	0	0.00	
3.93	0.00	580	0.00	0.00	0	0.00	
3.93	0.00	580	0.00	0.00	0	0.00	
3.96	0.00	586	0.00	0.00	0	0.00	
3.96	0.00	586	0.00	0.00	0	0.00	
3.96	0.00	586	0.00	0.00	0	0.00	
3.96	0.00	586	0.00	0.00	0	0.00	
3.96	0.00	586	0.00	0.00	0	0.00	
3.96	0.00	586	0.00	0.00	0	0.00	
3.96	0.00	586	0.00	0.00	0	0.00	
3.96	0.00	586	0.00	0.00	0	0.00	
3.97	0.00	587	0.00	0.00	0	0.00	
3.96	0.00	587	0.00	0.00	0	0.00	
3.96	0.00	587	0.00	0.00	0	0.00	
3.97	0.00	587	0.00	0.00	0	0.00	
3.97	0.00	587	0.00	0.00	0	0.00	
3.97	0.00	586	0.00	0.00	0	0.00	
3.97	0.00	588	0.00	0.00	0	0.00	
3.97	0.00	588	0.00	0.00	0	0.00	
3.97	0.00	588	0.00	0.00	0	0.00	
3.97	0.00	588	0.00	0.00	0	0.00	
3.98	0.00	588	0.00	0.00	0	0.00	
3.98	0.00	588	0.00	0.00	0	0.00	
3.98	0.00	588	0.00	0.00	0	0.00	
3.98	0.00	589	0.00	0.00	0	0.00	
3.98	0.00	589	0.00	0.00	0	0.00	
3.98	0.00	589	0.00	0.00	0	0.00	
3.98	0.00	589	0.00	0.00	0	0.00	
3.98	0.00	589	0.00	0.00	0	0.00	
3.98	0.00	589	0.00	0.00	0	0.00	
3.98	0.00	589	0.00	0.00	0	0.00	
3.98	0.00	589	0.00	0.00	0	0.00	
3.98	0.00	590	0.00	0.00	0	0.00	
3.98	0.00	590	0.00	0.00	0	0.00	
3.98	0.00	590	0.00	0.00	0	0.00	
3.98	0.00	590	0.00	0.00	0	0.00	
3.98	0.00	590	0.00	0.00	0	0.00	
3.99	0.00	590	0.00	0.00	0	0.00	
3.99	0.00	590	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	590	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	590	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	591	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	592	0.00	0.00	0	0.00	
3.99	0.00	593	0.00	0.00	0	0.00	
3.99	0.00	593	0.00	0.00	0	0.00	
3.99	0.00	593	0.00	0.00	0	0.00	
3.99	0.00	593	0.00	0.00	0	0.00	
3.99	0.00	593	0.00	0.00	0	0.00	
3.99	0.00	593	0.00	0.00	0	0.00	
4.00	0.00	594	0.00	0.00	0	0.00	
4.00	0.00	594	0.00	0.00	0	0.00	
4.00	0.00	594	0.00	0.00	0	0.00	
4.00	0.00	594	0.00	0.00	0	0.00	
4.00	0.00	594	0.00	0.00	0	0.00	
4.00	0.00	594	0.00	0.00	0	0.00	
4.00	0.00	594	0.00	0.00	0	0.00	
4.02	0.00	596	0.00	0.00	0	0.00	
4.01	0.00	596	0.00	0.00	0	0.00	
4.02	0.00	597	0.00	0.00	0	0.00	
4.02	0.00	597	0.00	0.00	0	0.00	
4.02	0.00	597	0.00	0.00	0	0.00	
4.02	0.00	597	0.00	0.00	0	0.00	
4.02	0.00	597	0.00	0.00	0	0.00	
4.02	0.00	597	0.00	0.00	0	0.00	
4.02	0.00	598	0.00	0.00	0	0.00	
4.02	0.00	598	0.00	0.00	0	0.00	
4.02	0.00	598	0.00	0.00	0	0.00	
4.03	0.00	601	0.00	0.00	0	0.00	
4.03	0.00	601	0.00	0.00	0	0.00	
4.03	0.00	601	0.00	0.00	0	0.00	
4.03	0.00	601	0.00	0.00	0	0.00	
4.03	0.00	601	0.00	0.00	0	0.00	
4.03	0.00	601	0.00	0.00	0	0.00	
4.03	0.00	601	0.00	0.00	0	0.00	
4.03	0.00	601	0.00	0.00	0	0.00	
4.04	0.00	602	0.00	0.00	0	0.00	
4.04	0.00	602	0.00	0.00	0	0.00	
4.04	0.00	602	0.00	0.00	0	0.00	
4.04	0.00	602	0.00	0.00	0	0.00	
4.04	0.00	602	0.00	0.00	0	0.00	
4.05	0.00	605	0.00	0.00	0	0.00	
4.06	0.00	605	0.00	0.00	0	0.00	
4.06	0.00	604	0.00	0.00	0	0.00	
4.06	0.00	605	0.00	0.00	0	0.00	
4.06	0.00	605	0.00	0.00	0	0.00	
4.06	0.00	605	0.00	0.00	0	0.00	
4.06	0.00	604	0.00	0.00	0	0.00	
4.06	0.00	604	0.00	0.00	0	0.00	
4.06	0.00	605	0.00	0.00	0	0.00	
4.06	0.00	605	0.00	0.00	0	0.00	
4.06	0.00	606	0.00	0.00	0	0.00	
4.06	0.00	607	0.00	0.00	0	0.00	
4.06	0.00	607	0.00	0.00	0	0.00	
4.06	0.00	607	0.00	0.00	0	0.00	
4.06	0.00	607	0.00	0.00	0	0.00	
4.07	0.00	608	0.00	0.00	0	0.00	
4.07	0.00	608	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.07	0.00	609	0.00	0.00	0	0.00	
4.08	0.00	610	0.00	0.00	0	0.00	
4.08	0.00	610	0.00	0.00	0	0.00	
4.09	0.00	612	0.00	0.00	0	0.00	
4.09	0.00	612	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	613	0.00	0.00	0	0.00	
4.10	0.00	614	0.00	0.00	0	0.00	
4.10	0.00	614	0.00	0.00	0	0.00	
4.10	0.00	614	0.00	0.00	0	0.00	
4.10	0.00	614	0.00	0.00	0	0.00	
4.10	0.00	615	0.00	0.00	0	0.00	
4.10	0.00	615	0.00	0.00	0	0.00	
4.10	0.00	615	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	617	0.00	0.00	0	0.00	
4.11	0.00	616	0.00	0.00	0	0.00	
4.11	0.00	617	0.00	0.00	0	0.00	
4.11	0.00	617	0.00	0.00	0	0.00	
4.11	0.00	617	0.00	0.00	0	0.00	
4.12	0.00	617	0.00	0.00	0	0.00	
4.11	0.00	617	0.00	0.00	0	0.00	
4.12	0.00	617	0.00	0.00	0	0.00	
4.12	0.00	618	0.00	0.00	0	0.00	
4.12	0.00	618	0.00	0.00	0	0.00	
4.12	0.00	618	0.00	0.00	0	0.00	
4.12	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	620	0.00	0.00	0	0.00	
4.13	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	619	0.00	0.00	0	0.00	
4.13	0.00	620	0.00	0.00	0	0.00	
4.13	0.00	621	0.00	0.00	0	0.00	
4.14	0.00	622	0.00	0.00	0	0.00	
4.14	0.00	622	0.00	0.00	0	0.00	
4.14	0.00	623	0.00	0.00	0	0.00	
4.14	0.00	623	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.15	0.00	624	0.00	0.00	0	0.00	
4.17	0.00	627	0.00	0.00	0	0.00	
4.17	0.00	627	0.00	0.00	0	0.00	
4.17	0.00	627	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	628	0.00	0.00	0	0.00	
4.17	0.00	629	0.00	0.00	0	0.00	
4.19	0.00	631	0.00	0.00	0	0.00	
4.19	0.00	631	0.00	0.00	0	0.00	
4.19	0.00	632	0.00	0.00	0	0.00	
4.19	0.00	632	0.00	0.00	0	0.00	
4.19	0.00	633	0.00	0.00	0	0.00	
4.19	0.00	633	0.00	0.00	0	0.00	
4.20	0.00	634	0.00	0.00	0	0.00	
4.19	0.00	634	0.00	0.00	0	0.00	
4.20	0.00	634	0.00	0.00	0	0.00	
4.20	0.00	634	0.00	0.00	0	0.00	
4.19	0.00	634	0.00	0.00	0	0.00	
4.19	0.00	634	0.00	0.00	0	0.00	
4.19	0.00	634	0.00	0.00	0	0.00	
4.19	0.00	634	0.00	0.00	0	0.00	
4.19	0.00	633	0.00	0.00	0	0.00	
4.20	0.00	634	0.00	0.00	0	0.00	
4.20	0.00	634	0.00	0.00	0	0.00	
4.20	0.00	635	0.00	0.00	0	0.00	
4.20	0.00	635	0.00	0.00	0	0.00	
4.20	0.00	635	0.00	0.00	0	0.00	
4.20	0.00	635	0.00	0.00	0	0.00	
4.20	0.00	635	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	635	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	636	0.00	0.00	0	0.00	
4.21	0.00	637	0.00	0.00	0	0.00	
4.22	0.00	637	0.00	0.00	0	0.00	
4.22	0.00	637	0.00	0.00	0	0.00	
4.22	0.00	637	0.00	0.00	0	0.00	
4.22	0.00	637	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.22	0.00	638	0.00	0.00	0	0.00	
4.23	0.00	638	0.00	0.00	0	0.00	
4.23	0.00	639	0.00	0.00	0	0.00	
4.23	0.00	639	0.00	0.00	0	0.00	
4.23	0.00	639	0.00	0.00	0	0.00	
4.23	0.00	639	0.00	0.00	0	0.00	
4.23	0.00	639	0.00	0.00	0	0.00	
4.23	0.00	639	0.00	0.00	0	0.00	
4.23	0.00	640	0.00	0.00	0	0.00	
4.23	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	640	0.00	0.00	0	0.00	
4.24	0.00	641	0.00	0.00	0	0.00	
4.24	0.00	641	0.00	0.00	0	0.00	
4.24	0.00	641	0.00	0.00	0	0.00	
4.24	0.00	641	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	642	0.00	0.00	0	0.00	
4.25	0.00	643	0.00	0.00	0	0.00	
4.25	0.00	643	0.00	0.00	0	0.00	
4.25	0.00	643	0.00	0.00	0	0.00	
4.25	0.00	643	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	644	0.00	0.00	0	0.00	
4.25	0.00	645	0.00	0.00	0	0.00	
4.25	0.00	645	0.00	0.00	0	0.00	
4.27	0.00	648	0.00	0.00	0	0.00	
4.27	0.00	648	0.00	0.00	0	0.00	
4.27	0.00	648	0.00	0.00	0	0.00	
4.27	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	648	0.00	0.00	0	0.00	
4.28	0.00	650	0.00	0.00	0	0.00	
4.28	0.00	650	0.00	0.00	0	0.00	
4.31	0.00	653	0.00	0.00	0	0.00	
