vdd	vair_f	air_adc	AirTemp	therm_resistance	AirDirectADC    AirDirectVolt
4.11	2.32	626	11.70	88881.25	83	0.33
4.13	2.33	630	11.73	88754.31	84	0.34
4.13	2.33	630	11.73	88754.31	84	0.34
4.15	2.35	634	12.39	85856.81	84	0.34
4.16	2.36	636	12.41	85752.31	83	0.34
4.16	2.36	636	12.41	85752.31	83	0.34
4.16	2.36	636	12.41	85752.31	84	0.34
4.16	2.36	636	12.41	85752.31	84	0.34
4.17	2.36	638	12.44	85637.31	82	0.33
4.17	2.36	638	12.44	85637.31	82	0.33
4.20	2.39	644	13.18	82497.18	83	0.34
4.20	2.39	644	13.18	82497.18	83	0.34
4.22	2.40	648	13.26	82165.93	82	0.34
4.23	2.41	649	13.62	80711.31	81	0.33
4.23	2.41	649	13.62	80711.31	81	0.33
4.24	2.41	651	13.67	80523.12	83	0.34
4.24	2.41	651	13.67	80523.12	83	0.34
4.24	2.41	651	13.67	80523.12	81	0.34
4.24	2.41	651	13.67	80523.12	81	0.34
4.27	2.44	657	14.52	77164.31	79	0.33
4.27	2.44	657	14.52	77164.31	79	0.33
4.28	2.45	659	14.58	76932.25	83	0.35
4.30	2.46	662	15.04	75200.18	80	0.34
4.30	2.46	662	15.04	75200.18	80	0.34
4.32	2.48	666	15.18	74672.06	83	0.35
4.32	2.48	666	15.18	74672.06	83	0.35
4.32	2.48	666	15.18	74672.06	82	0.35
4.32	2.48	666	15.18	74672.06	82	0.35
4.33	2.49	668	16.01	71665.87	83	0.35
4.33	2.49	668	16.01	71665.87	83	0.35
4.36	2.52	673	16.61	69556.06	84	0.36
4.37	2.52	675	16.71	69238.18	80	0.34
4.37	2.52	675	16.71	69238.18	80	0.34
4.39	2.54	679	16.90	68572.62	82	0.35
4.39	2.54	679	16.90	68572.62	82	0.35
4.41	2.55	683	17.11	67868.62	83	0.36
4.41	2.55	683	17.11	67868.62	83	0.36
4.41	2.55	683	17.11	67868.62	84	0.36
4.42	2.56	686	17.70	65948.81	81	0.35
4.42	2.56	686	17.70	65948.81	81	0.35
4.45	2.59	691	18.44	63610.44	80	0.35
4.45	2.59	691	18.44	63610.44	80	0.35
4.46	2.59	693	18.57	63203.00	82	0.36
4.46	2.59	693	18.57	63203.00	82	0.36
4.48	2.61	696	19.23	61210.94	84	0.37
4.48	2.61	696	19.23	61210.94	84	0.37
4.48	2.61	697	18.84	62360.00	79	0.35
4.50	2.63	700	19.52	60337.50	81	0.36
4.50	2.63	700	19.52	60337.50	81	0.36
4.53	2.65	705	20.40	57829.69	83	0.37
4.53	2.65	705	20.40	57829.69	83	0.37
4.54	2.66	707	20.57	57355.31	82	0.36
4.54	2.66	707	20.57	57355.31	82	0.36
4.56	2.68	710	21.34	55264.44	83	0.37
4.56	2.68	710	21.34	55264.44	83	0.37
4.56	2.68	710	21.34	55264.44	81	0.36
4.58	2.69	713	22.15	53154.94	82	0.37
4.58	2.69	713	22.15	53154.94	82	0.37
4.60	2.71	717	22.56	52120.25	82	0.37
4.60	2.71	717	22.56	52120.25	82	0.37
4.63	2.74	721	24.14	48340.50	82	0.37
4.63	2.74	721	24.14	48340.50	82	0.37
4.64	2.75	723	24.38	47790.81	82	0.37
4.65	2.75	725	24.63	47232.19	82	0.37
4.65	2.75	725	24.63	47232.19	82	0.37
4.67	2.77	728	25.65	45027.81	80	0.37
4.67	2.77	728	25.65	45027.81	80	0.37
4.68	2.79	729	26.43	43392.31	80	0.37
4.68	2.79	729	26.43	43392.31	80	0.37
4.70	2.80	733	27.02	42212.56	82	0.38
4.70	2.80	733	27.02	42212.56	82	0.38
4.72	2.82	736	28.20	39962.25	82	0.38
4.72	2.83	735	28.77	38928.25	81	0.37
4.72	2.83	735	28.77	38928.25	81	0.37
4.73	2.83	737	29.11	38316.44	83	0.38
4.73	2.83	737	29.11	38316.44	83	0.38
4.74	2.84	740	28.88	38722.37	84	0.39
4.74	2.84	740	28.88	38722.37	84	0.39
4.76	2.85	742	29.24	38089.75	83	0.39
4.76	2.85	742	29.24	38089.75	83	0.39
4.78	2.87	745	30.59	35785.19	79	0.37
4.79	2.88	746	31.63	34123.44	81	0.38
4.79	2.88	746	31.63	34123.44	81	0.38
4.79	2.88	746	31.63	34123.44	84	0.39
4.79	2.88	746	31.63	34123.44	84	0.39
4.81	2.90	749	33.18	31801.87	82	0.39
4.81	2.90	749	33.18	31801.87	82	0.39
4.84	2.93	754	35.40	28783.81	84	0.40
4.84	2.93	754	35.40	28783.81	84	0.40
4.85	2.94	756	35.94	28093.81	82	0.39
4.87	2.95	758	36.51	27395.81	81	0.39
4.87	2.95	758	36.51	27395.81	81	0.39
4.87	2.95	758	36.51	27395.81	83	0.39
4.87	2.95	758	36.51	27395.81	83	0.39
4.89	2.97	761	38.56	25010.37	81	0.39
4.89	2.97	761	38.56	25010.37	81	0.39
4.90	2.98	763	39.23	24293.12	82	0.39
4.91	2.99	765	39.92	23567.81	82	0.39
4.91	2.99	765	39.92	23567.81	82	0.39
4.93	3.02	768	42.41	21146.87	82	0.40
4.93	3.02	768	42.41	21146.87	82	0.40
4.96	3.04	771	45.26	18713.62	84	0.41
4.96	3.04	771	45.26	18713.62	84	0.41
4.96	3.04	771	45.26	18713.62	83	0.40
4.96	3.04	771	45.26	18713.62	83	0.40
4.96	3.04	771	45.26	18713.62	81	0.39
4.98	3.06	775	47.26	17195.81	81	0.39
4.98	3.06	775	47.26	17195.81	81	0.39
4.99	3.07	777	48.34	16425.87	82	0.40
4.99	3.07	777	48.34	16425.87	82	0.40
5.02	3.10	779	53.93	13034.50	81	0.40
5.02	3.10	779	53.93	13034.50	81	0.40
5.02	3.10	779	53.93	13034.50	83	0.41
5.02	3.10	779	53.93	13034.50	83	0.41
5.03	3.11	780	57.36	11342.87	81	0.40
5.03	3.11	782	53.70	13160.56	84	0.41
5.03	3.11	782	53.70	13160.56	84	0.41
5.03	3.11	782	53.70	13160.56	82	0.40
5.03	3.11	782	53.70	13160.56	82	0.40
5.04	3.12	783	57.11	11459.69	83	0.41
5.04	3.12	783	57.11	11459.69	83	0.41
5.04	3.12	783	57.11	11459.69	83	0.41
5.04	3.12	783	57.11	11459.69	82	0.40
5.04	3.12	783	57.11	11459.69	82	0.40
5.04	3.12	783	57.11	11459.69	81	0.40
5.04	3.12	783	57.11	11459.69	81	0.40
5.04	3.12	783	57.11	11459.69	83	0.41
5.04	3.12	783	57.11	11459.69	83	0.41
5.03	3.11	782	53.70	13160.56	84	0.41
5.03	3.11	782	53.70	13160.56	84	0.41
5.03	3.11	782	53.70	13160.56	82	0.40
5.03	3.11	782	53.70	13160.56	83	0.41
5.03	3.11	782	53.70	13160.56	83	0.41
5.03	3.11	782	53.70	13160.56	83	0.41
5.03	3.11	782	53.70	13160.56	83	0.41
5.03	3.11	782	53.70	13160.56	79	0.39
5.03	3.11	782	53.70	13160.56	79	0.39
5.03	3.11	782	53.70	13160.56	81	0.40
5.03	3.11	782	53.70	13160.56	81	0.40
5.03	3.11	782	53.70	13160.56	81	0.40
5.03	3.11	781	55.46	12250.69	84	0.41
5.03	3.11	781	55.46	12250.69	84	0.41
5.03	3.11	782	53.70	13160.56	83	0.41
5.03	3.11	782	53.70	13160.56	83	0.41
5.03	3.11	782	53.70	13160.56	82	0.40
5.03	3.11	782	53.70	13160.56	82	0.40
5.03	3.11	781	55.46	12250.69	83	0.41
5.03	3.11	781	55.46	12250.69	83	0.41
5.03	3.11	782	53.70	13160.56	81	0.40
5.03	3.11	782	53.70	13160.56	117	0.58
5.03	3.11	782	53.70	13160.56	117	0.58
5.03	3.11	781	55.46	12250.69	117	0.58
5.03	3.11	781	55.46	12250.69	117	0.58
5.03	3.11	781	55.46	12250.69	117	0.58
5.03	3.11	781	55.46	12250.69	117	0.58
5.03	3.11	781	55.46	12250.69	114	0.56
5.03	3.11	781	55.46	12250.69	115	0.57
5.03	3.11	781	55.46	12250.69	115	0.57
5.03	3.11	781	55.46	12250.69	169	0.83
5.03	3.11	781	55.46	12250.69	169	0.83
5.03	3.15	768	146.26	606.12	206	1.01
5.03	3.15	768	146.26	606.12	206	1.01
5.03	3.15	770	100.38	2375.69	205	1.01
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	769	115.05	1489.94	204	1.00
5.03	3.15	770	100.38	2375.69	203	1.00
5.03	3.15	770	100.38	2375.69	203	1.00
5.03	3.15	770	100.38	2375.69	204	1.00
5.03	3.15	770	100.38	2375.69	204	1.00
5.03	3.15	770	100.38	2375.69	208	1.02
5.03	3.15	770	100.38	2375.69	208	1.02
5.03	3.15	770	100.38	2375.69	202	0.99
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	207	1.02
5.03	3.15	770	100.38	2375.69	207	1.02
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	206	1.01
5.03	3.15	770	100.38	2375.69	205	1.01
5.02	3.14	768	92.27	3117.00	206	1.01
5.02	3.14	768	92.27	3117.00	206	1.01
5.01	3.12	767	80.27	4746.44	206	1.01
5.01	3.12	767	80.27	4746.44	206	1.01
4.99	3.11	766	72.22	6378.06	206	1.01
4.99	3.11	766	72.22	6378.06	206	1.01
4.99	3.11	766	72.22	6378.06	206	1.01
4.99	3.11	766	72.22	6378.06	206	1.01
4.97	3.08	764	61.43	9648.87	203	0.99
4.97	3.09	763	63.97	8736.06	204	0.99
4.97	3.09	763	63.97	8736.06	204	0.99
4.96	3.07	762	59.61	10369.25	206	1.00
4.96	3.07	762	59.61	10369.25	206	1.00
4.95	3.06	761	55.96	12004.37	204	0.99
4.95	3.06	761	55.96	12004.37	204	0.99
4.93	3.04	760	52.82	13641.94	206	0.99
4.90	3.01	757	45.44	18568.25	207	0.99
4.90	3.01	757	45.44	18568.25	207	0.99
4.90	3.00	758	44.28	19516.81	205	0.98
4.90	3.00	758	44.28	19516.81	205	0.98
4.88	2.98	754	42.68	20904.94	204	0.97
4.88	2.98	754	42.68	20904.94	204	0.97
4.87	2.97	753	40.93	22549.87	204	0.97
4.84	2.94	751	37.82	25846.06	205	0.97
4.84	2.94	751	37.82	25846.06	205	0.97
4.83	2.94	748	38.09	25538.00	205	0.97
4.83	2.94	748	38.09	25538.00	205	0.97
4.82	2.93	747	36.69	27179.12	205	0.97
4.82	2.93	747	36.69	27179.12	205	0.97
4.81	2.91	746	35.37	28822.12	205	0.96
4.80	2.90	745	34.13	30467.19	202	0.95
4.80	2.90	745	34.13	30467.19	202	0.95
4.78	2.88	743	31.87	33763.37	206	0.96
4.78	2.88	743	31.87	33763.37	206	0.96
4.74	2.84	740	28.88	38722.37	203	0.94
4.74	2.84	740	28.88	38722.37	203	0.94
4.73	2.83	738	28.54	39346.56	205	0.95
4.71	2.81	735	27.33	41609.81	204	0.94
4.71	2.81	735	27.33	41609.81	204	0.94
4.70	2.81	732	27.56	41168.31	204	0.94
4.70	2.81	732	27.56	41168.31	204	0.94
4.69	2.79	731	26.73	42806.94	205	0.94
4.69	2.79	731	26.73	42806.94	205	0.94
4.69	2.79	731	26.73	42806.94	204	0.94
4.69	2.79	731	26.73	42806.94	206	0.94
4.69	2.79	731	26.73	42806.94	206	0.94
4.68	2.79	729	26.43	43392.31	208	0.95
4.68	2.79	729	26.43	43392.31	208	0.95
4.67	2.77	728	25.65	45027.81	206	0.94
4.67	2.77	728	25.65	45027.81	206	0.94
4.64	2.75	723	24.38	47790.81	205	0.93
4.63	2.74	721	24.14	48340.50	206	0.93
4.63	2.74	721	24.14	48340.50	206	0.93
4.61	2.72	718	23.22	50500.12	207	0.93
4.61	2.72	718	23.22	50500.12	207	0.93
4.60	2.71	716	23.01	51027.25	206	0.93
4.60	2.71	716	23.01	51027.25	206	0.93
4.58	2.69	713	22.15	53154.94	204	0.91
4.56	2.68	710	21.34	55264.44	203	0.90
4.56	2.68	710	21.34	55264.44	203	0.90
4.53	2.65	705	20.40	57829.69	202	0.89
4.53	2.65	705	20.40	57829.69	202	0.89
4.51	2.63	702	19.68	59886.94	206	0.91
4.51	2.63	702	19.68	59886.94	206	0.91
4.51	2.63	702	19.68	59886.94	203	0.89
4.50	2.63	700	19.52	60337.50	207	0.91
4.50	2.63	700	19.52	60337.50	207	0.91
4.48	2.61	696	19.23	61210.94	205	0.90
4.48	2.61	696	19.23	61210.94	205	0.90
4.46	2.59	693	18.57	63203.00	206	0.90
4.46	2.59	693	18.57	63203.00	206	0.90
4.44	2.58	689	18.31	64008.19	205	0.89
4.43	2.57	688	17.82	65566.37	204	0.88
4.43	2.57	688	17.82	65566.37	204	0.88
4.42	2.56	684	17.58	66321.62	205	0.88
4.42	2.56	684	17.58	66321.62	205	0.88
4.41	2.55	682	17.47	66684.87	207	0.89
4.41	2.55	682	17.47	66684.87	207	0.89
4.41	2.55	682	17.47	66684.87	205	0.88
4.41	2.55	682	17.47	66684.87	206	0.89
4.41	2.55	682	17.47	66684.87	206	0.89
4.41	2.55	682	17.47	66684.87	205	0.88
4.41	2.55	682	17.47	66684.87	205	0.88
4.38	2.53	677	16.80	68910.25	205	0.88
4.38	2.53	677	16.80	68910.25	205	0.88
4.37	2.52	675	16.71	69238.18	206	0.88
4.34	2.50	670	16.09	71373.87	205	0.87
4.34	2.50	670	16.09	71373.87	205	0.87
4.32	2.48	666	15.18	74672.06	204	0.86
4.32	2.48	666	15.18	74672.06	204	0.86
4.30	2.46	662	15.04	75200.18	205	0.86
4.30	2.46	662	15.04	75200.18	205	0.86
4.28	2.45	659	14.58	76932.25	207	0.87
4.26	2.44	655	14.46	77386.62	204	0.85
4.26	2.44	655	14.46	77386.62	204	0.85
4.25	2.42	653	13.72	80325.12	206	0.85
4.25	2.42	653	13.72	80325.12	206	0.85
4.24	2.41	651	13.67	80523.12	207	0.86
4.24	2.41	651	13.67	80523.12	207	0.86
4.24	2.41	651	13.67	80523.12	208	0.86
4.22	2.40	647	13.58	80888.87	203	0.84
4.22	2.40	647	13.58	80888.87	203	0.84
4.19	2.39	641	13.46	81360.56	205	0.84
4.19	2.39	641	13.46	81360.56	205	0.84
4.19	2.38	641	12.80	84079.75	206	0.84
4.19	2.38	641	12.80	84079.75	206	0.84
4.18	2.37	639	12.77	84212.50	208	0.85
4.17	2.36	638	12.44	85637.31	204	0.83
4.17	2.36	638	12.44	85637.31	204	0.83
4.16	2.36	636	12.41	85752.31	206	0.84
4.16	2.36	636	12.41	85752.31	206	0.84
4.16	2.36	636	12.41	85752.31	206	0.84
4.16	2.36	636	12.41	85752.31	206	0.84
4.16	2.36	636	12.41	85752.31	205	0.83
4.16	2.36	635	12.72	84446.62	206	0.84
4.16	2.36	635	12.72	84446.62	206	0.84
4.15	2.35	634	12.39	85856.81	207	0.84
4.15	2.35	634	12.39	85856.81	207	0.84
4.13	2.33	630	11.73	88754.31	206	0.83
4.13	2.33	630	11.73	88754.31	206	0.83
4.13	2.33	630	11.73	88754.31	204	0.82
4.12	2.33	627	12.01	87495.18	204	0.82
4.12	2.33	627	12.01	87495.18	204	0.82
4.12	2.33	628	11.72	88822.93	205	0.83
4.12	2.33	628	11.72	88822.93	205	0.83
4.11	2.32	626	11.70	88881.25	206	0.83
4.11	2.32	626	11.70	88881.25	206	0.83
4.10	2.31	623	11.39	90306.56	207	0.83
4.09	2.30	622	11.09	91682.93	206	0.82
4.09	2.30	622	11.09	91682.93	206	0.82
4.08	2.30	620	11.09	91704.87	203	0.81
4.08	2.30	620	11.09	91704.87	203	0.81
4.07	2.29	618	11.08	91716.00	207	0.82
4.07	2.29	618	11.08	91716.00	207	0.82
4.07	2.30	616	11.67	89015.68	202	0.80
4.06	2.29	615	11.38	90362.06	208	0.83
4.06	2.29	615	11.38	90362.06	208	0.83
4.06	2.28	614	11.08	91707.18	205	0.81
4.06	2.28	614	11.08	91707.18	205	0.81
4.04	2.27	611	10.80	93022.75	206	0.81
4.04	2.27	611	10.80	93022.75	206	0.81
4.04	2.27	611	10.80	93022.75	205	0.81
4.04	2.27	611	10.80	93022.75	205	0.81
4.04	2.27	611	10.80	93022.75	205	0.81
4.04	2.27	611	10.80	93022.75	203	0.80
4.04	2.27	611	10.80	93022.75	203	0.80
4.04	2.27	611	10.80	93022.75	201	0.79
4.04	2.27	611	10.80	93022.75	201	0.79
4.06	2.28	614	11.08	91707.18	205	0.81
4.05	2.27	613	10.80	93051.06	204	0.81
4.05	2.27	613	10.80	93051.06	204	0.81
4.05	2.27	614	10.51	94419.43	205	0.81
4.05	2.27	614	10.51	94419.43	205	0.81
4.06	2.28	614	11.08	91707.18	209	0.83
4.06	2.28	614	11.08	91707.18	209	0.83
4.05	2.27	613	10.80	93051.06	207	0.82
4.05	2.27	613	10.80	93051.06	205	0.81
4.05	2.27	613	10.80	93051.06	205	0.81
4.06	2.28	614	11.08	91707.18	207	0.82
4.06	2.28	614	11.08	91707.18	207	0.82
4.06	2.28	614	11.08	91707.18	207	0.82
4.06	2.28	614	11.08	91707.18	207	0.82
4.06	2.28	614	11.08	91707.18	207	0.82
4.05	2.27	614	10.51	94419.43	207	0.82
4.05	2.27	614	10.51	94419.43	207	0.82
4.06	2.28	614	11.08	91707.18	206	0.82
4.06	2.28	614	11.08	91707.18	206	0.82
4.06	2.28	614	11.08	91707.18	203	0.80
4.06	2.28	614	11.08	91707.18	203	0.80
4.05	2.27	613	10.80	93051.06	206	0.82
4.05	2.27	614	10.51	94419.43	207	0.82
4.05	2.27	614	10.51	94419.43	207	0.82
4.05	2.27	613	10.80	93051.06	207	0.82
4.05	2.27	613	10.80	93051.06	207	0.82
4.06	2.42	576	26.68	42889.19	254	1.01
4.06	2.42	576	26.68	42889.19	254	1.01
4.05	2.53	541	81.82	4488.31	274	1.08
4.05	2.53	541	81.82	4488.31	274	1.08
4.05	2.55	534	-273.35	-3188.87	279	1.10
4.06	2.56	535	-273.35	-4092.12	281	1.11
4.06	2.56	535	-273.35	-4092.12	281	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	279	1.11
4.06	2.56	535	-273.35	-4092.12	279	1.11
4.06	2.56	535	-273.35	-4092.12	279	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.05	2.55	535	-273.35	-2101.06	280	1.11
4.06	2.56	534	-273.35	-5172.31	281	1.11
4.06	2.56	534	-273.35	-5172.31	281	1.11
4.06	2.56	535	-273.35	-4092.12	281	1.11
4.06	2.56	535	-273.35	-4092.12	281	1.11
4.05	2.55	535	-273.35	-2101.06	281	1.11
4.05	2.55	535	-273.35	-2101.06	281	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	278	1.10
4.06	2.56	535	-273.35	-4092.12	278	1.10
4.05	2.55	535	-273.35	-2101.06	282	1.12
4.05	2.55	535	-273.35	-2101.06	282	1.12
4.06	2.56	535	-273.35	-4092.12	281	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	536	-273.35	-3009.00	278	1.10
4.06	2.56	536	-273.35	-3009.00	278	1.10
4.05	2.55	535	-273.35	-2101.06	279	1.10
4.06	2.56	536	-273.35	-3009.00	282	1.12
4.06	2.56	536	-273.35	-3009.00	282	1.12
4.06	2.56	535	-273.35	-4092.12	279	1.11
4.06	2.56	535	-273.35	-4092.12	279	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	278	1.10
4.05	2.55	535	-273.35	-2101.06	278	1.10
4.05	2.55	535	-273.35	-2101.06	278	1.10
4.04	2.54	534	-273.35	-1195.19	282	1.11
4.04	2.54	534	-273.35	-1195.19	282	1.11
4.04	2.54	534	-273.35	-1195.19	281	1.11
4.03	2.54	532	-273.35	-1388.50	279	1.10
4.03	2.54	532	-273.35	-1388.50	279	1.10
4.03	2.54	532	-273.35	-1388.50	281	1.11
4.03	2.54	532	-273.35	-1388.50	281	1.11
4.03	2.54	532	-273.35	-1388.50	281	1.11
4.03	2.54	532	-273.35	-1388.50	281	1.11
4.03	2.54	532	-273.35	-1388.50	280	1.10
4.04	2.54	534	-273.35	-1195.19	279	1.10
4.04	2.54	534	-273.35	-1195.19	279	1.10
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.06	2.56	535	-273.35	-4092.12	280	1.11
4.05	2.55	535	-273.35	-2101.06	277	1.10
4.06	2.57	536	-273.35	-4997.62	280	1.11
4.06	2.57	536	-273.35	-4997.62	280	1.11
4.07	2.57	538	-273.35	-4831.31	280	1.11
4.07	2.57	538	-273.35	-4831.31	280	1.11
4.10	2.60	541	-273.35	-7579.94	282	1.13
4.10	2.60	541	-273.35	-7579.94	282	1.13
4.10	2.60	543	-273.35	-7441.62	279	1.12
4.10	2.60	542	-273.35	-8500.25	281	1.13
4.10	2.60	542	-273.35	-8500.25	281	1.13
4.11	2.61	544	-273.35	-8368.44	279	1.12
4.11	2.61	544	-273.35	-8368.44	279	1.12
4.14	2.64	548	-273.35	-12094.87	278	1.13
4.15	2.65	550	-273.35	-11997.00	281	1.14
4.15	2.65	550	-273.35	-11997.00	281	1.14
4.18	2.67	554	-273.35	-13807.19	279	1.14
4.18	2.67	554	-273.35	-13807.19	279	1.14
4.18	2.67	553	-273.35	-14830.44	279	1.14
4.18	2.67	554	-273.35	-13807.19	277	1.13
4.18	2.67	554	-273.35	-13807.19	277	1.13
4.19	2.69	556	-273.35	-15714.19	280	1.15
4.19	2.69	556	-273.35	-15714.19	280	1.15
4.21	2.70	559	-273.35	-16620.06	283	1.16
4.23	2.72	561	-273.35	-18549.44	280	1.16
4.23	2.72	561	-273.35	-18549.44	280	1.16
4.24	2.72	563	-273.35	-18519.94	279	1.16
4.24	2.72	563	-273.35	-18519.94	279	1.16
4.25	2.74	565	-273.35	-20468.25	282	1.17
4.26	2.75	565	-273.35	-22428.00	281	1.17
4.26	2.75	565	-273.35	-22428.00	281	1.17
4.26	2.75	565	-273.35	-22428.00	282	1.17
4.26	2.75	565	-273.35	-22428.00	282	1.17
4.28	2.77	568	-273.35	-23402.12	282	1.18
4.31	2.79	572	-273.35	-25385.94	280	1.18
4.31	2.79	572	-273.35	-25385.94	280	1.18
4.32	2.80	573	-273.35	-26375.81	281	1.19
4.32	2.80	573	-273.35	-26375.81	281	1.19
4.35	2.84	578	-273.35	-29405.00	280	1.19
4.35	2.84	577	-273.35	-30348.69	278	1.18
4.35	2.84	577	-273.35	-30348.69	278	1.18
4.34	2.83	577	-273.35	-28405.19	281	1.19
4.34	2.83	577	-273.35	-28405.19	281	1.19
4.35	2.84	578	-273.35	-29405.00	278	1.18
4.38	2.86	582	-273.35	-31478.94	278	1.19
4.38	2.86	582	-273.35	-31478.94	278	1.19
4.41	2.89	586	-273.35	-33588.19	278	1.20
4.41	2.89	586	-273.35	-33588.19	278	1.20
4.42	2.91	588	-273.35	-35623.81	278	1.20
4.43	2.92	589	-273.35	-36643.31	280	1.21
4.43	2.92	589	-273.35	-36643.31	280	1.21
4.43	2.91	590	-273.35	-35732.44	282	1.22
4.43	2.91	590	-273.35	-35732.44	282	1.22
4.44	2.92	591	-273.35	-36757.25	279	1.21
4.46	2.94	593	-273.35	-38810.25	274	1.20
4.46	2.94	593	-273.35	-38810.25	274	1.20
4.49	2.97	597	-273.35	-41010.56	280	1.23
4.49	2.97	597	-273.35	-41010.56	280	1.23
4.50	2.98	598	-273.35	-42046.00	280	1.23
4.50	2.98	598	-273.35	-42046.00	280	1.23
4.54	3.02	603	-273.35	-45329.19	278	1.23
4.54	3.02	603	-273.35	-45329.19	278	1.23
4.54	3.02	603	-273.35	-45329.19	278	1.23
4.54	3.02	603	-273.35	-45329.19	281	1.25
4.54	3.02	603	-273.35	-45329.19	281	1.25
4.57	3.05	607	-273.35	-47607.87	279	1.25
4.59	3.07	609	-273.35	-49710.31	279	1.25
4.59	3.07	609	-273.35	-49710.31	279	1.25
4.61	3.09	612	-273.35	-50974.44	280	1.26
4.61	3.09	612	-273.35	-50974.44	280	1.26
4.64	3.13	615	-273.35	-54150.37	280	1.27
4.64	3.13	615	-273.35	-54150.37	280	1.27
4.64	3.13	615	-273.35	-54150.37	280	1.27
4.64	3.13	615	-273.35	-54150.37	281	1.27
4.64	3.13	615	-273.35	-54150.37	281	1.27
4.67	3.16	619	-273.35	-56514.31	281	1.28
4.68	3.17	620	-273.35	-57580.44	281	1.29
4.68	3.17	620	-273.35	-57580.44	281	1.29
4.70	3.19	622	-273.35	-59714.06	281	1.29
4.70	3.19	622	-273.35	-59714.06	281	1.29
4.71	3.20	623	-273.35	-60781.69	278	1.28
4.72	3.21	625	-273.35	-61050.62	279	1.29
4.72	3.21	625	-273.35	-61050.62	279	1.29
4.72	3.21	625	-273.35	-61050.62	279	1.29
4.72	3.21	625	-273.35	-61050.62	279	1.29
4.72	3.21	626	-273.35	-60249.81	281	1.30
4.73	3.22	627	-273.35	-61326.69	280	1.30
4.73	3.22	627	-273.35	-61326.69	280	1.30
4.76	3.24	629	-273.35	-63481.81	282	1.31
4.76	3.24	629	-273.35	-63481.81	282	1.31
4.77	3.26	630	-273.35	-64559.94	281	1.31
4.80	3.29	633	-273.35	-67796.56	280	1.31
4.80	3.29	633	-273.35	-67796.56	280	1.31
4.81	3.30	635	-273.35	-68106.50	280	1.32
4.81	3.30	635	-273.35	-68106.50	280	1.32
4.81	3.30	635	-273.35	-68106.50	279	1.31
4.82	3.32	635	-273.35	-69956.00	279	1.31
4.82	3.32	635	-273.35	-69956.00	279	1.31
4.83	3.33	637	-273.35	-70274.68	278	1.31
4.83	3.33	637	-273.35	-70274.68	278	1.31
4.87	3.36	641	-273.35	-72777.75	279	1.33
4.88	3.37	642	-273.35	-73866.93	278	1.33
4.88	3.37	642	-273.35	-73866.93	278	1.33
4.89	3.39	643	-273.35	-74956.37	278	1.33
4.89	3.39	643	-273.35	-74956.37	278	1.33
4.89	3.39	643	-273.35	-74956.37	279	1.33
4.90	3.40	644	-273.35	-76045.68	282	1.35
4.90	3.40	644	-273.35	-76045.68	282	1.35
4.90	3.40	645	-273.35	-75305.06	281	1.35
4.90	3.40	645	-273.35	-75305.06	281	1.35
4.93	3.43	649	-273.35	-77856.18	279	1.35
4.95	3.45	650	-273.35	-78954.12	280	1.35
4.95	3.45	650	-273.35	-78954.12	280	1.35
4.96	3.46	651	-273.35	-80052.00	281	1.36
4.96	3.46	651	-273.35	-80052.00	281	1.36
4.96	3.46	650	-273.35	-80774.43	279	1.35
4.96	3.46	650	-273.35	-80774.43	282	1.37
4.96	3.46	650	-273.35	-80774.43	282	1.37
4.96	3.46	650	-273.35	-80774.43	277	1.34
4.96	3.46	650	-273.35	-80774.43	277	1.34
4.97	3.48	651	-273.35	-81868.68	275	1.34
4.98	3.48	654	-273.35	-81532.25	280	1.36
4.98	3.48	654	-273.35	-81532.25	280	1.36
5.01	3.51	655	-273.35	-84444.37	279	1.37
5.01	3.51	655	-273.35	-84444.37	279	1.37
5.02	3.53	656	-273.35	-85542.56	277	1.36
